Title,Year,Review Title,Review URL,TMDB URL
What Just Happened,2008,Однажды в... Голливуде,http://kinoart.ru/reviews/tarantino-bog-bolshaya-retsenziya-anton-dolina-na-odnazhdy-v-gollivude,https://www.themoviedb.org/movie/8944
Wild Field,2008,Дикое поле,http://kinoart.ru/reviews/bogi-otvernulis-ot-russkih-dikoe-pole-mifologicheskiy-vestern-i-proklyatyy-shedevr,https://www.themoviedb.org/movie/121688
Tinker Bell,2008,Феи,http://kinoart.ru/reviews/sbornaya-solyanka-iz-glamura-i-makabra-osobyy-put-rossiyskogo-art-hausa-v-fee-anny-melikyan,https://www.themoviedb.org/movie/13179
The Banishment,2008,Изгнание,http://kinoart.ru/reviews/vsem-ploho-vse-neschastny-i-net-spaseniya-vechnost-i-nelyubov-v-izgnanii-andreya-zvyagintseva,https://www.themoviedb.org/movie/25142
The Darjeeling Limited,2007,Поезд на Дарджилинг: Отчаянные путешественники,http://kinoart.ru/reviews/mezhdu-kempom-glamurom-i-treshem-50-let-uesu-andersonu-vspominaem-ego-poezd-na-dardzhiling,https://www.themoviedb.org/movie/4538
Before the Devil Knows You're Dead,2007,Игр дьявола,http://kinoart.ru/reviews/krovnye-uzy-prevratyatsya-v-krovavye-igry-dyavola-posledniy-film-velikogo-sidni-lyumeta,https://www.themoviedb.org/movie/7972
The Mourning Forest,2007,Траурный лес,http://kinoart.ru/reviews/kak-nayti-svoyu-mogilu-traurnyy-les-naomi-kavase,https://www.themoviedb.org/movie/2010
The Vexxer,2007,Безумцы,http://kinoart.ru/reviews/smysl-neizbezhen-bezumtsy-samyy-bolshoy-serial-epohi-bolshih-serialov,https://www.themoviedb.org/movie/1269
Slipstream,2007,Вихрь,http://kinoart.ru/reviews/vihr-zabytyy-tsifrovoy-shedevr-rezhissera-entoni-hopkinsa,https://www.themoviedb.org/movie/18633
I'm Not There,2007,Меня там нет,http://kinoart.ru/reviews/80-let-bobu-dilanu-menya-tam-net-todda-heynsa,https://www.themoviedb.org/movie/3902
It Doesn't Hurt Me,2006,Мне не больно,http://kinoart.ru/reviews/s-kem-hleb-delit-i-pit-vino-mne-ne-bolno-kak-balabanovskaya-utopiya,https://www.themoviedb.org/movie/65839
Save the Last Dance 2,2006,Последний танец,http://kinoart.ru/reviews/bullshit-kak-maykl-dzhordan-krutit-istoriyu-basketbola-na-paltse-v-seriale-posledniy-tanets-last-dance,https://www.themoviedb.org/movie/9817
Dead Man's Bluff,2005,Жмурки,http://kinoart.ru/reviews/art-strelka-tezisnyy-razbor-zhmurok-zary-abdullaevoy,https://www.themoviedb.org/movie/20994
The Death of Mr. Lazarescu,2005,Смерть господина Лазареску,http://kinoart.ru/reviews/kto-ne-spryatalsya-ya-ne-vinovat-novaya-rumynskaya-klassika-smert-gospodina-lazaresku-na-netflix,https://www.themoviedb.org/movie/31032
Broken Flowers,2005,Сломанные цветы,http://kinoart.ru/reviews/ne-vzryvaet-ne-vzyvaet-slomannye-tsvety-dzhima-dzharmusha-film-priyatnyy-vo-vseh-otnosheniyah,https://www.themoviedb.org/movie/308
Sin City,2005,Город грехов,http://kinoart.ru/reviews/a-kino-li-eto-kak-komiks-gorod-grehov-smutil-kanny-i-pokoril-zriteley,https://www.themoviedb.org/movie/187
Batman Begins,2005,Бэтмен: Начало,http://kinoart.ru/reviews/betmen-nachalo-kak-kristofer-nolan-pokazal-podlinnyy-lik-glavnogo-svyatogo-kinokomiksov,https://www.themoviedb.org/movie/272
Псих,2005,Псих,http://kinoart.ru/reviews/kvir-trevoga-psih-ili-kak-ne-otravit-zhizn-blizhnemu,https://www.themoviedb.org/movie/611597
Dreaming of Space,2005,Космос как предчувствие,http://kinoart.ru/reviews/cosmos-kak-predchuvstvie,https://www.themoviedb.org/movie/65614
Bad Education,2004,Дурное воспитание,http://kinoart.ru/reviews/mala-educacion,https://www.themoviedb.org/movie/140
Oil,2003,Нефть,http://kinoart.ru/reviews/neft-pola-tomasa-andersona-retsenziya-antona-dolina,https://www.themoviedb.org/movie/391977
Oldboy,2003,Олдбой,http://kinoart.ru/reviews/nauka-zabyvat-oldboy-ot-kinogenii-balagana-do-montazha-attraktsionov,https://www.themoviedb.org/movie/670
Magnetic Storms,2003,Магнитные бури,http://kinoart.ru/reviews/vyshli-my-vse-iz-naroda-magnitnye-buri-vadima-abdrashitova-film-pro-istoricheskuyu-sudbu-probivayuschiy-podkorku,https://www.themoviedb.org/movie/433214
The Return,2003,Возвращение,http://kinoart.ru/reviews/na-glubine-vozvraschenie-zvyagintseva-vmesto-interpretatsii,https://www.themoviedb.org/movie/11190
Aiki,2002,Айки,http://kinoart.ru/reviews/ayka,https://www.themoviedb.org/movie/184985
Road to Perdition,2002,Проклятый путь,http://kinoart.ru/reviews/gangsterskoe-retro-pro-papu-v-komandirovke-roman-volobuev-o-filme-proklyatyy-put-sema-mendesa,https://www.themoviedb.org/movie/4147
The Kopeck,2002,Копейку,http://kinoart.ru/reviews/kopirayt-na-kopeyku-anton-dolin-o-filme-ivana-dyhovichnogo-i-vladimira-sorokina,https://www.themoviedb.org/movie/109354
Irreversible,2002,Необратимость,http://kinoart.ru/reviews/tonnelnoe-zrenie-zachem-gaspar-noe-peremontiroval-neobratimost,https://www.themoviedb.org/movie/979
Gerry,2002,Джерри,http://kinoart.ru/reviews/gerry,https://www.themoviedb.org/movie/1956
Celebration,2001,Праздник,http://kinoart.ru/reviews/prazdnik,https://www.themoviedb.org/movie/147383
A.I. Artificial Intelligence,2001,Искусственный разум,http://kinoart.ru/reviews/elektrichestvo-i-krov-iskusstvennyy-razum-stivena-spilberga-film-o-buduschem-kotorogo-net,https://www.themoviedb.org/movie/644
Bad Guy,2001,Плохой парень,http://kinoart.ru/reviews/paren-vstretil-devushku-kinematograf-zhestokosti-kim-ki-duka,https://www.themoviedb.org/movie/25649
How the Grinch Stole Christmas,2000,Гринч,http://kinoart.ru/reviews/grinch-how-to-survive,https://www.themoviedb.org/movie/8871
Brother 2,2000,Брат 2,http://kinoart.ru/reviews/bogatye-znamenitye-inorodtsy-amerikantsy-vragi-brat-2-kak-portret-pervogo-putinskogo-pokoleniya,https://www.themoviedb.org/movie/20993
In the Mood for Love,2000,Любовное настроение,http://kinoart.ru/reviews/sila-pustotnosti-i-erotizm-vmesto-erotiki-kak-ustroen-film-lyubovnoe-nastroenie-vong-karvaya,https://www.themoviedb.org/movie/843
Brother 2,2000,Брат 2,http://kinoart.ru/reviews/molodoy-negodyay-brat-2-film-kotoryy-plyuet-na-ierarhiyu-i-velikoe-iskusstvo,https://www.themoviedb.org/movie/20993
Moscow,2000,Москва,http://kinoart.ru/reviews/moskva-aleksandra-zeldovicha-film-o-sovokuplenii-s-pustotoy,https://www.themoviedb.org/movie/73534
Eyes Wide Shut,1999,С широко закрытыми глазами,http://kinoart.ru/reviews/s-shiroko-zakrytymi-glazami-stenli-kubrika-klassika-ili-pretentsioznaya-pornuha,https://www.themoviedb.org/movie/345
Mulholland Dr.,1999,Малхолланд Драйв,http://kinoart.ru/reviews/svoboda-ot-otvetov-na-voprosy-anton-dolin-o-filme-devida-lincha-malholland-drayv,https://www.themoviedb.org/movie/185789
The Sopranos,1999,Клан Сопрано,http://kinoart.ru/reviews/utinye-istorii-toni-soprano-nachinaet-zhit-i-proigryvaet,https://www.themoviedb.org/tv/1398
Of Freaks and Men,1998,Про уродов и людей,http://kinoart.ru/reviews/posetitel-muzeya-pro-urodov-i-lyudey-chelovecheskaya-komediya-o-predelnom-telesnom-opyte,https://www.themoviedb.org/movie/84002
Checkpoint,1998,Блокпост,http://kinoart.ru/reviews/zapiski-s-kavkazskoy-voyny-demifologizatsiya-chechenskoy-kampanii-v-blokposte-aleksandra-rogozhkina,https://www.themoviedb.org/movie/4106
The Fifth Element,1997,Пятый элемент,http://kinoart.ru/reviews/naivno-super-kak-lyuk-besson-v-filme-pyatyy-element-predskazal-modu-na-optimizm,https://www.themoviedb.org/movie/18
12 Angry Men,1997,12 разгневанных мужчин,http://kinoart.ru/reviews/dobrosovestnost-ravnodushiya-film-12-razgnevannyh-muzhchin-sidni-lyumeta-kak-manifest-protiv-gollivuda,https://www.themoviedb.org/movie/12219
Midsomer Murders,1997,Чисто английские убийства,http://kinoart.ru/reviews/upokoenie-i-uspokoenie-chisto-angliyskie-ubiystva-kak-lekarstvo-ot-nervov,https://www.themoviedb.org/tv/764
Taste of Cherry,1997,Вкус вишни,http://kinoart.ru/reviews/taste-of-cherry,https://www.themoviedb.org/movie/30020
Scream,1996,Крик,http://kinoart.ru/reviews/krik-uesa-kreyvena-obyasnyaet-kak-horrory-vliyayut-na-zritelya,https://www.themoviedb.org/movie/4232
Crash,1996,Автокатастрофа,http://kinoart.ru/reviews/ty-moy-krash-avtokatastrofa-i-holostoy-erotizm-iskorezhennogo-metalla,https://www.themoviedb.org/movie/884
Peculiarities of the National Hunt,1995,Особенности национальной охоты,http://kinoart.ru/reviews/i-nemedlenno-vypil-sergey-dobrotvorskiy-ob-osobennostyah-natsionalnoy-ohoty,https://www.themoviedb.org/movie/451928
Dead Man,1995,Мертвец,http://kinoart.ru/reviews/na-lovtsa-i-zver-bezhit-mertvets-dzhima-dzharmusha-film-proslavlyayuschiy-svobodu-i-iskusstvo,https://www.themoviedb.org/movie/922
Spiritual Voices,1995,Духовные голоса,http://kinoart.ru/reviews/ballada-o-soldatah-serialy-aleksandra-sokurova-duhovnye-golosa-i-povinnost-klassika-medlennogo-tv,https://www.themoviedb.org/movie/130646
Pulp Fiction,1994,Криминальное чтиво,http://kinoart.ru/reviews/mesto-kriminalnogo-chtiva-kventina-tarantino-v-kinematografe-1990-h,https://www.themoviedb.org/movie/680
Chungking Express,1994,Чунгкингский экспресс,http://kinoart.ru/reviews/chungking-express,https://www.themoviedb.org/movie/11104
Twin Peaks: Fire Walk with Me,1992,Твин Пикс,http://kinoart.ru/reviews/vechnaya-zhizn-lory-palmer-anton-dolin-obyasnyaet-tretiy-sezon-seriala-tvin-piks,https://www.themoviedb.org/movie/1923
Цена головы,1992,Головы,http://kinoart.ru/reviews/v-znachit-vendetta-golova-novoe-nechto-i-moralistskiy-serial-aysberg,https://www.themoviedb.org/movie/577969
JFK,1991,Джон Ф. Кеннеди. Выстрелы в Далласе,http://kinoart.ru/reviews/dzhon-f-kennedi-vystrely-v-dallase-film-olivera-stouna-kak-klassicheskiy-mif-o-poiskah-ottsa,https://www.themoviedb.org/movie/820
La Femme Nikita,1990,Никита,http://kinoart.ru/reviews/lyuk-besson-lyubit-ne-kino-v-sebe-a-sebya-v-kino-mihail-trofimenkov-o-filme-nikita,https://www.themoviedb.org/movie/9322
Wild at Heart,1990,Дикие сердцем,http://kinoart.ru/reviews/dikie-serdtsem-devida-lincha-film-kotoryy-urodlivee-urodstva-naivnee-naivnosti-realnee-realnosti,https://www.themoviedb.org/movie/483
Total Recall,1990,Вспомнить все,http://kinoart.ru/reviews/magneticheskie-seksualizirovannye-obrazy-kinoskazki-30-let-filmu-vspomnit-vse,https://www.themoviedb.org/movie/861
You Can't Live Like That,1990,Так жить нельзя,http://kinoart.ru/reviews/vzglyad-v-bezdnu-tak-zhit-nelzya-stanislava-govoruhina-30-let-nazad,https://www.themoviedb.org/movie/392417
Close-Up,1990,Крупный план,http://kinoart.ru/reviews/v-masshtabe-krupnyy-plan-abbasa-kiarostami,https://www.themoviedb.org/movie/30017
Decalogue IV,1989,Декалог,http://kinoart.ru/reviews/pari-bozhestvennaya-matematika-dekaloga,https://www.themoviedb.org/movie/51110
The Name Day,1988,День ангела,http://kinoart.ru/reviews/den-angela-podpolnaya-sovetskaya-komediya-v-traditsii-arzamasa,https://www.themoviedb.org/movie/630949
The Witching of Ben Wagner,1987,Вагнер,http://kinoart.ru/reviews/rastorhuev-mne-ochen-nravitsya-dozhd-i-vse-takoe,https://www.themoviedb.org/movie/162934
Courier,1986,Курьер,http://kinoart.ru/reviews/kurier-karena-shahnazarova-hronika-utrachennoy-mechty,https://www.themoviedb.org/movie/70966
My Friend Ivan Lapshin,1985,Мой друг Иван Лапшин,http://kinoart.ru/reviews/opasno-blizkoe-proshloe-moy-drug-ivan-lapshin-film-alekseya-germana-snova-v-kino,https://www.themoviedb.org/movie/83491
Come and See,1985,Иди и смотри,http://kinoart.ru/reviews/ubit-samoe-ubiystvo-idi-i-smotri-elema-klimova-film-rekviem-po-voyne,https://www.themoviedb.org/movie/25237
Farewell,1983,Прощание,http://kinoart.ru/reviews/do-skoroy-vstrechi-proschanie-lulu-vang-oda-babushke-i-film-o-konflikte-zapada-i-vostoka,https://www.themoviedb.org/movie/139169
One Deadly Summer,1983,Убийственное лето,http://kinoart.ru/reviews/nervnoe-istoschenie-kak-intellektualnyy-raschet-ubiystvennoe-leto-s-izabel-adzhani,https://www.themoviedb.org/movie/9041
The Shining,1980,Сияние,http://kinoart.ru/reviews/ded-s-batey-stsepilis-po-pyani-doktor-son-po-stivenu-kingu-za-i-protiv,https://www.themoviedb.org/movie/694
Pirates of the 20th Century,1980,Пираты XX века,http://kinoart.ru/reviews/kapaet-lietsya-hleschet-krov-piraty-xx-veka-pervyy-kinoboevik-v-sssr-i-samyy-kassovyy-sovetskiy-film-v-istorii,https://www.themoviedb.org/movie/140966
Autumn Marathon,1979,Осенний марафон,http://kinoart.ru/reviews/chastitsy-bytiya-osenniy-marafon-georgiya-danelii,https://www.themoviedb.org/movie/27924
Getting to Know the Big Wide World,1978,Познавая белый свет,http://kinoart.ru/reviews/zhizn-v-pervozdannom-haose-zara-abdullaeva-o-poznavaya-belyy-svet-kiry-muratovoy,https://www.themoviedb.org/movie/263837
The House That Jack Built,1976,"Дом, который построил Джек",http://kinoart.ru/reviews/jack-trier,https://www.themoviedb.org/movie/274221
Jaws,1975,Челюсти,http://kinoart.ru/reviews/trusiki-s-akuliey-pastyu-i-sadistskoe-zaklinanie-v-chem-fenomen-filma-chelyusti,https://www.themoviedb.org/movie/578
One Flew Over the Cuckoo's Nest,1975,Пролетая над гнездом кукушки,http://kinoart.ru/reviews/one-flew-over-cuckoos-nest,https://www.themoviedb.org/movie/510
The Red Snowball Tree,1974,Калина красная,http://kinoart.ru/reviews/prostye-istiny-film-kalina-krasnaya-shedevr-vasiliya-shukshina,https://www.themoviedb.org/movie/38359
Silence of Doctor Ivens,1974,Молчание,http://kinoart.ru/reviews/molchanie-rasteryannost-strah,https://www.themoviedb.org/movie/181924
Ivan Vasilyevich Changes His Profession,1973,Иван Васильевич меняет профессию,http://kinoart.ru/reviews/ivan-vasilievich-menyaet-professiyu-ekspressiyu-i-vremya-klassicheskaya-retsenziya-iskusstva-kino,https://www.themoviedb.org/movie/20803
A Swedish Love Story,1970,История любви,http://kinoart.ru/reviews/devushka-i-smert-istoriya-lyubvi-neochevidnyy-film-o-schastie,https://www.themoviedb.org/movie/31304
Ugryum-River,1969,Угрюм-река,http://kinoart.ru/reviews/ugryum-reka-v-1890-e-tozhe-ubivali-lyudey,https://www.themoviedb.org/movie/324534
Случай из следственной практики,1968,Случай из следственной практики,http://kinoart.ru/reviews/eho-festivalya-belye-stolby-2019-sluchay-iz-sledstvennoy-praktiki-leonida-agranovicha-sovetskiy-detektiv-o-tsene-pravosudiya,https://www.themoviedb.org/movie/397200
Faces,1968,Лица,http://kinoart.ru/reviews/faces-cassavetes,https://www.themoviedb.org/movie/753
July Rain,1967,Июльский дождь,http://kinoart.ru/reviews/legka-legkovesna-uyutna-chertovski-krasiva-moskva-v-filme-iyulskiy-dozhd-marlena-hutsieva,https://www.themoviedb.org/movie/104810
July Rain,1967,Дождь,http://kinoart.ru/reviews/dozhd-proshel-storonoy-istoriya-optimistic-channel-rasskazannaya-iz-pessimistichnyh-vremen,https://www.themoviedb.org/movie/104810
Beware of the Car!,1966,Берегись автомобиля,http://kinoart.ru/reviews/beregis-avtomobilya-essay,https://www.themoviedb.org/movie/39768
Thirty-three,1965,Тридцать,http://kinoart.ru/reviews/videli-noch-tridtsat-film-o-starenii-na-grustnoy-vecherinke-zhizni,https://www.themoviedb.org/movie/27863
The Umbrellas of Cherbourg,1964,Шербурские зонтики,http://kinoart.ru/reviews/sherburskie-zontiki-myuzikl-kotoryy-prevraschaet-poshloe-v-prekrasnoe,https://www.themoviedb.org/movie/5967
Red Desert,1964,Красная пустыня,http://kinoart.ru/reviews/il-deserto-rosso,https://www.themoviedb.org/movie/26638
Psycho,1960,Психо,http://kinoart.ru/reviews/yad-ubivayuschiy-zritelya-sovetskaya-otritsatelnaya-retsenziya-na-film-psiho-hichkoka,https://www.themoviedb.org/movie/539
Dead Souls,1960,Мёртвые души,http://kinoart.ru/reviews/opyat-ob-gogolya-nad-kem-smeyutsya-myortvye-dushi-grigoriya-konstantinopolskogo,https://www.themoviedb.org/movie/295717
Конец чёрной топи,1960,Топи,http://kinoart.ru/reviews/topi-putevoditel-obrechennyh,https://www.themoviedb.org/movie/448035
Breathless,1960,На последнем дыхании,http://kinoart.ru/reviews/prestupleniya-zhlg-na-poslednem-dyhanii-zhan-lyuka-godara_4cda43d5305e,https://www.themoviedb.org/movie/269
Hannibal,1959,Ганнибал,http://kinoart.ru/reviews/takogo-vy-esche-ne-videli-dokumentalnyy-film-gannibal-o-neglamurnoy-yakutskoy-rok-gruppe-hardyy,https://www.themoviedb.org/movie/169818
Road to the Stars,1958,К звездам,http://kinoart.ru/reviews/bred-pitt-kosmos-k-zvezdam-kak-imax-psihodrama-ob-ottse,https://www.themoviedb.org/movie/261562
Aquarelle,1958,Акварель,http://kinoart.ru/reviews/mokroe-delo-akvarel-viktora-kosakovskogo-grandioznoe-dokumentalnoe-kino-o-vode,https://www.themoviedb.org/movie/216729
Carnival Night,1956,Ночь,http://kinoart.ru/reviews/babak-ukreplyaet-brak-noch-tatu-horror-kotoryy-lishit-vas-sna,https://www.themoviedb.org/movie/63258
The White Sheik,1952,Белый шейх,http://kinoart.ru/reviews/rozhdenie-federiko-fellini-belyy-sheyh-debyut-klassika-o-volshebstve-povsednevnosti,https://www.themoviedb.org/movie/43361
Orpheus,1950,Орфей,http://kinoart.ru/reviews/orfey-zhana-kokto-genialnyy-film-o-pobede-nad-smertyu,https://www.themoviedb.org/movie/4558
Prison,1949,Тюрьма,http://kinoart.ru/reviews/bergman-prison,https://www.themoviedb.org/movie/113653
The Lady Vanishes,1938,Леди исчезает,http://kinoart.ru/reviews/kak-ledi-ischezaet-kanonizirovala-stil-hichkoka-yumor-saspens-i-mnogo-shpionov,https://www.themoviedb.org/movie/940
Pépé le Moko,1937,Пепе ле Моко,http://kinoart.ru/reviews/pepe-le-moko-shedevr-poeticheskogo-realizma-s-zhanom-gabenom,https://www.themoviedb.org/movie/26252
Un Chien Andalou,1929,Андалузский пес,http://kinoart.ru/reviews/ne-v-brov-a-v-glaz-90-let-andaluzskomu-psu-luisa-bunyuelya-i-salvadora-dali,https://www.themoviedb.org/movie/626
,,,,
